"subject" "activity_label" "feature_label" "feature_mean"
9 "SITTING" "fBodyAccJerk-mean()-X" -0.9655962396
10 "SITTING" "fBodyAccJerk-mean()-X" -0.989365013888889
11 "SITTING" "fBodyAccJerk-mean()-X" -0.980831750377358
12 "SITTING" "fBodyAccJerk-mean()-X" -0.977109887058824
13 "SITTING" "fBodyAccJerk-mean()-X" -0.992678212653061
14 "SITTING" "fBodyAccJerk-mean()-X" -0.981566649444444
15 "SITTING" "fBodyAccJerk-mean()-X" -0.988106102033898
16 "SITTING" "fBodyAccJerk-mean()-X" -0.990964251304348
17 "SITTING" "fBodyAccJerk-mean()-X" -0.99454262109375
18 "SITTING" "fBodyAccJerk-mean()-X" -0.991924709824561
19 "SITTING" "fBodyAccJerk-mean()-X" -0.986775590136986
20 "SITTING" "fBodyAccJerk-mean()-X" -0.982243603030303
21 "SITTING" "fBodyAccJerk-mean()-X" -0.989759187058823
22 "SITTING" "fBodyAccJerk-mean()-X" -0.980944505967742
23 "SITTING" "fBodyAccJerk-mean()-X" -0.984550863529412
24 "SITTING" "fBodyAccJerk-mean()-X" -0.988857403235294
25 "SITTING" "fBodyAccJerk-mean()-X" -0.992478846153846
26 "SITTING" "fBodyAccJerk-mean()-X" -0.992025427435897
27 "SITTING" "fBodyAccJerk-mean()-X" -0.990839607428571
28 "SITTING" "fBodyAccJerk-mean()-X" -0.976891804583333
29 "SITTING" "fBodyAccJerk-mean()-X" -0.993445760166667
30 "SITTING" "fBodyAccJerk-mean()-X" -0.988775436451613
1 "STANDING" "fBodyAccJerk-mean()-X" -0.994630797358491
2 "STANDING" "fBodyAccJerk-mean()-X" -0.980973241666667
3 "STANDING" "fBodyAccJerk-mean()-X" -0.957666856721311
4 "STANDING" "fBodyAccJerk-mean()-X" -0.972310894285714
5 "STANDING" "fBodyAccJerk-mean()-X" -0.963059235178571
6 "STANDING" "fBodyAccJerk-mean()-X" -0.97348053877193
7 "STANDING" "fBodyAccJerk-mean()-X" -0.976323086226415
8 "STANDING" "fBodyAccJerk-mean()-X" -0.989029238518519
9 "STANDING" "fBodyAccJerk-mean()-X" -0.971313768666667
10 "STANDING" "fBodyAccJerk-mean()-X" -0.963565166136364
11 "STANDING" "fBodyAccJerk-mean()-X" -0.992385450851064
12 "STANDING" "fBodyAccJerk-mean()-X" -0.971971634098361
13 "STANDING" "fBodyAccJerk-mean()-X" -0.988198276666667
14 "STANDING" "fBodyAccJerk-mean()-X" -0.97818164
15 "STANDING" "fBodyAccJerk-mean()-X" -0.985353492641509
16 "STANDING" "fBodyAccJerk-mean()-X" -0.991038638974359
17 "STANDING" "fBodyAccJerk-mean()-X" -0.992129225769231
18 "STANDING" "fBodyAccJerk-mean()-X" -0.989544971232877
19 "STANDING" "fBodyAccJerk-mean()-X" -0.985039596164384
20 "STANDING" "fBodyAccJerk-mean()-X" -0.959710489315069
21 "STANDING" "fBodyAccJerk-mean()-X" -0.976803010674157
22 "STANDING" "fBodyAccJerk-mean()-X" -0.974969214761905
23 "STANDING" "fBodyAccJerk-mean()-X" -0.983283252058823
24 "STANDING" "fBodyAccJerk-mean()-X" -0.98116164057971
25 "STANDING" "fBodyAccJerk-mean()-X" -0.988404654864865
26 "STANDING" "fBodyAccJerk-mean()-X" -0.990586982162162
27 "STANDING" "fBodyAccJerk-mean()-X" -0.987771749375
28 "STANDING" "fBodyAccJerk-mean()-X" -0.968513715189873
29 "STANDING" "fBodyAccJerk-mean()-X" -0.993736906
30 "STANDING" "fBodyAccJerk-mean()-X" -0.967857589322034
1 "WALKING" "fBodyAccJerk-mean()-X" -0.170546964549579
2 "WALKING" "fBodyAccJerk-mean()-X" -0.304615322881356
3 "WALKING" "fBodyAccJerk-mean()-X" -0.304694442551724
4 "WALKING" "fBodyAccJerk-mean()-X" -0.358883413666667
5 "WALKING" "fBodyAccJerk-mean()-X" -0.344954806428571
6 "WALKING" "fBodyAccJerk-mean()-X" -0.150942917824561
7 "WALKING" "fBodyAccJerk-mean()-X" -0.383715797719298
8 "WALKING" "fBodyAccJerk-mean()-X" -0.311198711041667
9 "WALKING" "fBodyAccJerk-mean()-X" -0.314265401346154
10 "WALKING" "fBodyAccJerk-mean()-X" -0.107941107467925
11 "WALKING" "fBodyAccJerk-mean()-X" -0.453265268813559
12 "WALKING" "fBodyAccJerk-mean()-X" -0.08161979534
13 "WALKING" "fBodyAccJerk-mean()-X" -0.290460801694737
14 "WALKING" "fBodyAccJerk-mean()-X" -0.472360616779661
15 "WALKING" "fBodyAccJerk-mean()-X" -0.39082198537037
16 "WALKING" "fBodyAccJerk-mean()-X" -0.44140618254902
17 "WALKING" "fBodyAccJerk-mean()-X" -0.423446094590164
18 "WALKING" "fBodyAccJerk-mean()-X" -0.414797154464286
19 "WALKING" "fBodyAccJerk-mean()-X" 0.0336380997853846
20 "WALKING" "fBodyAccJerk-mean()-X" -0.138717234372549
21 "WALKING" "fBodyAccJerk-mean()-X" -0.200442011365385
22 "WALKING" "fBodyAccJerk-mean()-X" -0.0367047077608696
23 "WALKING" "fBodyAccJerk-mean()-X" -0.290410454881356
24 "WALKING" "fBodyAccJerk-mean()-X" -0.509628168793103
25 "WALKING" "fBodyAccJerk-mean()-X" -0.625595376891892
26 "WALKING" "fBodyAccJerk-mean()-X" -0.36422676440678
27 "WALKING" "fBodyAccJerk-mean()-X" -0.345482736842105
28 "WALKING" "fBodyAccJerk-mean()-X" -0.36260198037037
29 "WALKING" "fBodyAccJerk-mean()-X" -0.210469887150943
30 "WALKING" "fBodyAccJerk-mean()-X" -0.389595631107692
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0276638676122449
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.138120681087234
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0906707125102041
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.16163290774
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0368012151170213
6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.136554991314583
7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0305226686191489
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.214841402815789
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0645354342404762
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.181419131002632
11 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.120463004665217
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.00701472271717392
13 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.11485155627234
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0337820458644444
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.0619687485333333
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.155444882765957
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.215092049054348
18 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.412728286727273
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.474317256051282
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.199360430553978
21 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0377894711288889
22 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.0383364203555556
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.201542909494444
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.376175794909091
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.525789450689655
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.201368098258
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0437826262613636
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0268676982326087
29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0382458213333333
30 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.234923146633871
1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.479875245660377
2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.258639439729167
3 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.478434306271186
4 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.418304647307692
5 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.289725470425532
6 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.244812769960784
7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.454647881960784
8 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.200277249165854
9 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.402044750408163
10 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.20121432216383
11 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.495927371666667
12 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.385843754230769
13 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.506212135636364
14 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.383497147037037
15 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.2370530733125
16 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.546088862941176
17 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.360272225833333
18 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.589410590172414
19 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.2053226461925
20 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.256162264623529
21 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.436839580425532
22 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.0382449785166667
23 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.365642513176471
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.515644617288136
25 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.668208156461538
26 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.304540556345455
27 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.50311385627451
28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.318866730039216
29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.225067771046939
30 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.55067842
1 "LAYING" "fBodyAccJerk-mean()-Y" -0.9224626098
2 "LAYING" "fBodyAccJerk-mean()-Y" -0.982768250416667
3 "LAYING" "fBodyAccJerk-mean()-Y" -0.968752113709677
4 "LAYING" "fBodyAccJerk-mean()-Y" -0.943969987222222
5 "LAYING" "fBodyAccJerk-mean()-Y" -0.965328566153846
6 "LAYING" "fBodyAccJerk-mean()-Y" -0.936043420175439
7 "LAYING" "fBodyAccJerk-mean()-Y" -0.972531648846154
8 "LAYING" "fBodyAccJerk-mean()-Y" -0.975877437407407
9 "LAYING" "fBodyAccJerk-mean()-Y" -0.9640828062
10 "LAYING" "fBodyAccJerk-mean()-Y" -0.968039173793103
11 "LAYING" "fBodyAccJerk-mean()-Y" -0.973882496666667
12 "LAYING" "fBodyAccJerk-mean()-Y" -0.963223332
13 "LAYING" "fBodyAccJerk-mean()-Y" -0.980375137419355
14 "LAYING" "fBodyAccJerk-mean()-Y" -0.969342124313725
15 "LAYING" "fBodyAccJerk-mean()-Y" -0.970833221666667
16 "LAYING" "fBodyAccJerk-mean()-Y" -0.984752927142857
17 "LAYING" "fBodyAccJerk-mean()-Y" -0.977212387746479
18 "LAYING" "fBodyAccJerk-mean()-Y" -0.985865325230769
19 "LAYING" "fBodyAccJerk-mean()-Y" -0.974878270963855
20 "LAYING" "fBodyAccJerk-mean()-Y" -0.9772207075
21 "LAYING" "fBodyAccJerk-mean()-Y" -0.972039417111111
22 "LAYING" "fBodyAccJerk-mean()-Y" -0.954833264305556
23 "LAYING" "fBodyAccJerk-mean()-Y" -0.988230264166667
24 "LAYING" "fBodyAccJerk-mean()-Y" -0.982140613888889
25 "LAYING" "fBodyAccJerk-mean()-Y" -0.946802003561644
26 "LAYING" "fBodyAccJerk-mean()-Y" -0.987115080789474
27 "LAYING" "fBodyAccJerk-mean()-Y" -0.985257277297297
28 "LAYING" "fBodyAccJerk-mean()-Y" -0.978094827375
29 "LAYING" "fBodyAccJerk-mean()-Y" -0.989398823913043
30 "LAYING" "fBodyAccJerk-mean()-Y" -0.971696279857143
1 "SITTING" "fBodyAccJerk-mean()-Y" -0.981579467021277
2 "SITTING" "fBodyAccJerk-mean()-Y" -0.977139702826087
3 "SITTING" "fBodyAccJerk-mean()-Y" -0.954170151346154
4 "SITTING" "fBodyAccJerk-mean()-Y" -0.9442983908
5 "SITTING" "fBodyAccJerk-mean()-Y" -0.954237489772727
6 "SITTING" "fBodyAccJerk-mean()-Y" -0.947070821272727
7 "SITTING" "fBodyAccJerk-mean()-Y" -0.969423612916667
8 "SITTING" "fBodyAccJerk-mean()-Y" -0.980221104565217
9 "SITTING" "fBodyAccJerk-mean()-Y" -0.9580073906
10 "SITTING" "fBodyAccJerk-mean()-Y" -0.980962856111111
11 "SITTING" "fBodyAccJerk-mean()-Y" -0.967454617735849
12 "SITTING" "fBodyAccJerk-mean()-Y" -0.964236191372549
13 "SITTING" "fBodyAccJerk-mean()-Y" -0.983914101836735
14 "SITTING" "fBodyAccJerk-mean()-Y" -0.968951769814815
15 "SITTING" "fBodyAccJerk-mean()-Y" -0.978159013220339
16 "SITTING" "fBodyAccJerk-mean()-Y" -0.981752167391304
17 "SITTING" "fBodyAccJerk-mean()-Y" -0.9883274196875
18 "SITTING" "fBodyAccJerk-mean()-Y" -0.983642391578947
19 "SITTING" "fBodyAccJerk-mean()-Y" -0.979141571643836
20 "SITTING" "fBodyAccJerk-mean()-Y" -0.971158287575758
21 "SITTING" "fBodyAccJerk-mean()-Y" -0.979180438588235
22 "SITTING" "fBodyAccJerk-mean()-Y" -0.963129472580645
23 "SITTING" "fBodyAccJerk-mean()-Y" -0.978136218235294
24 "SITTING" "fBodyAccJerk-mean()-Y" -0.979228238382353
25 "SITTING" "fBodyAccJerk-mean()-Y" -0.982957002923077
26 "SITTING" "fBodyAccJerk-mean()-Y" -0.985862886410256
27 "SITTING" "fBodyAccJerk-mean()-Y" -0.985238583714286
28 "SITTING" "fBodyAccJerk-mean()-Y" -0.963054247083333
29 "SITTING" "fBodyAccJerk-mean()-Y" -0.983883193
30 "SITTING" "fBodyAccJerk-mean()-Y" -0.980405717258064
1 "STANDING" "fBodyAccJerk-mean()-Y" -0.985418704528302
2 "STANDING" "fBodyAccJerk-mean()-Y" -0.970851337962963
3 "STANDING" "fBodyAccJerk-mean()-Y" -0.943497973606557
4 "STANDING" "fBodyAccJerk-mean()-Y" -0.937624242142857
5 "STANDING" "fBodyAccJerk-mean()-Y" -0.93137020875
6 "STANDING" "fBodyAccJerk-mean()-Y" -0.951405464912281
7 "STANDING" "fBodyAccJerk-mean()-Y" -0.967165093018868
8 "STANDING" "fBodyAccJerk-mean()-Y" -0.976177675
9 "STANDING" "fBodyAccJerk-mean()-Y" -0.962624298888889
10 "STANDING" "fBodyAccJerk-mean()-Y" -0.942187760454545
11 "STANDING" "fBodyAccJerk-mean()-Y" -0.979287024255319
12 "STANDING" "fBodyAccJerk-mean()-Y" -0.95329178
13 "STANDING" "fBodyAccJerk-mean()-Y" -0.977752775438597
14 "STANDING" "fBodyAccJerk-mean()-Y" -0.967249904833333
15 "STANDING" "fBodyAccJerk-mean()-Y" -0.967884709433962
16 "STANDING" "fBodyAccJerk-mean()-Y" -0.982425403974359
17 "STANDING" "fBodyAccJerk-mean()-Y" -0.986278342435897
18 "STANDING" "fBodyAccJerk-mean()-Y" -0.975243689589041
19 "STANDING" "fBodyAccJerk-mean()-Y" -0.970011345890411
20 "STANDING" "fBodyAccJerk-mean()-Y" -0.935717554109589
21 "STANDING" "fBodyAccJerk-mean()-Y" -0.964503015505618
22 "STANDING" "fBodyAccJerk-mean()-Y" -0.952141454126984
23 "STANDING" "fBodyAccJerk-mean()-Y" -0.975176561617647
24 "STANDING" "fBodyAccJerk-mean()-Y" -0.967720592463768
25 "STANDING" "fBodyAccJerk-mean()-Y" -0.972554452972973
26 "STANDING" "fBodyAccJerk-mean()-Y" -0.976267058648649
27 "STANDING" "fBodyAccJerk-mean()-Y" -0.97586868
28 "STANDING" "fBodyAccJerk-mean()-Y" -0.93516897835443
29 "STANDING" "fBodyAccJerk-mean()-Y" -0.983194980615385
30 "STANDING" "fBodyAccJerk-mean()-Y" -0.957434887457627
1 "WALKING" "fBodyAccJerk-mean()-Y" -0.0352255241130632
2 "WALKING" "fBodyAccJerk-mean()-Y" -0.0787640836610169
3 "WALKING" "fBodyAccJerk-mean()-Y" -0.140508590224138
4 "WALKING" "fBodyAccJerk-mean()-Y" -0.279553391533333
5 "WALKING" "fBodyAccJerk-mean()-Y" -0.181055554206071
6 "WALKING" "fBodyAccJerk-mean()-Y" -0.0753742321614035
7 "WALKING" "fBodyAccJerk-mean()-Y" -0.123192887383684
8 "WALKING" "fBodyAccJerk-mean()-Y" 0.0796832872416667
9 "WALKING" "fBodyAccJerk-mean()-Y" -0.367706595
10 "WALKING" "fBodyAccJerk-mean()-Y" 0.0309052018326415
11 "WALKING" "fBodyAccJerk-mean()-Y" -0.241801726186441
12 "WALKING" "fBodyAccJerk-mean()-Y" -0.1413740705982
13 "WALKING" "fBodyAccJerk-mean()-Y" -0.0439195137368421
14 "WALKING" "fBodyAccJerk-mean()-Y" -0.376766600508475
15 "WALKING" "fBodyAccJerk-mean()-Y" -0.0669378062222222
16 "WALKING" "fBodyAccJerk-mean()-Y" -0.454270822156863
17 "WALKING" "fBodyAccJerk-mean()-Y" -0.194232721737705
18 "WALKING" "fBodyAccJerk-mean()-Y" -0.361908549464286
19 "WALKING" "fBodyAccJerk-mean()-Y" 0.0107318703980769
20 "WALKING" "fBodyAccJerk-mean()-Y" 0.157933952294118
21 "WALKING" "fBodyAccJerk-mean()-Y" -0.112564739084615
22 "WALKING" "fBodyAccJerk-mean()-Y" 0.159995613695652
23 "WALKING" "fBodyAccJerk-mean()-Y" -0.155488720747458
24 "WALKING" "fBodyAccJerk-mean()-Y" -0.352829307068966
25 "WALKING" "fBodyAccJerk-mean()-Y" -0.43445519972973
26 "WALKING" "fBodyAccJerk-mean()-Y" -0.298531982474576
27 "WALKING" "fBodyAccJerk-mean()-Y" -0.194767362438596
28 "WALKING" "fBodyAccJerk-mean()-Y" -0.294548344814815
29 "WALKING" "fBodyAccJerk-mean()-Y" -0.0880213408433962
30 "WALKING" "fBodyAccJerk-mean()-Y" -0.299525343907692
1 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.12866715764898
2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.0962091607617021
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.135938542632653
4 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.172941628735556
5 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0568032957531915
6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.1372024523
7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.316236510319149
8 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.220639687868421
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.313643041809524
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.119504295573684
11 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.177479240097826
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.00639406888695652
13 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.207812348246809
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.164775056133333
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0269769415214286
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.289957855489362
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.351268404347826
18 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.465982666363636
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.276716853307692
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.20582901724
21 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.107306347733333
22 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.00309155313333333
23 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0724504562777778
24 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.2258243574
25 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.415699643793103
26 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.165552378156
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.170975270611364
28 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0127039720456522
29 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.0977850659541667
30 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.224992780432258
1 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.41344458754717
2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.1878421317125
3 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.283772547471017
4 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.297805187243462
5 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.19681792087234
6 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.122991594331373
7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.53707567
8 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.0257952590634146
9 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.608498592040816
10 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.206872839212766
11 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.455317917037037
12 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.333077590961538
13 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.368996179072727
14 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.347606639592593
15 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.338102216666667
16 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.468605205294118
17 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.37705192875
18 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.579650286034483
19 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.073928372175
20 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.312161098966667
21 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.205067301297872
22 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.0751829281833333
23 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.326236287627451
24 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.527604243559322
25 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.640849424923077
26 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.419344696
27 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.44246561254902
28 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.358009373333333
29 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.408886605510204
30 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.592919440769231
1 "LAYING" "fBodyAccJerk-mean()-Z" -0.9480609042
2 "LAYING" "fBodyAccJerk-mean()-Z" -0.986197134583333
3 "LAYING" "fBodyAccJerk-mean()-Z" -0.979122344354839
4 "LAYING" "fBodyAccJerk-mean()-Z" -0.975383329444444
5 "LAYING" "fBodyAccJerk-mean()-Z" -0.983250309423077
6 "LAYING" "fBodyAccJerk-mean()-Z" -0.954425844736842
7 "LAYING" "fBodyAccJerk-mean()-Z" -0.969524977692308
8 "LAYING" "fBodyAccJerk-mean()-Z" -0.962111136666667
9 "LAYING" "fBodyAccJerk-mean()-Z" -0.955909215
10 "LAYING" "fBodyAccJerk-mean()-Z" -0.972592212931034
11 "LAYING" "fBodyAccJerk-mean()-Z" -0.979564844210526
12 "LAYING" "fBodyAccJerk-mean()-Z" -0.967149695166667
13 "LAYING" "fBodyAccJerk-mean()-Z" -0.980994601935484
14 "LAYING" "fBodyAccJerk-mean()-Z" -0.968593195686275
15 "LAYING" "fBodyAccJerk-mean()-Z" -0.97477568375
16 "LAYING" "fBodyAccJerk-mean()-Z" -0.985544945285714
17 "LAYING" "fBodyAccJerk-mean()-Z" -0.98038005915493
18 "LAYING" "fBodyAccJerk-mean()-Z" -0.989116865846154
19 "LAYING" "fBodyAccJerk-mean()-Z" -0.986506488795181
20 "LAYING" "fBodyAccJerk-mean()-Z" -0.982876212058823
21 "LAYING" "fBodyAccJerk-mean()-Z" -0.981630805333333
22 "LAYING" "fBodyAccJerk-mean()-Z" -0.970918941666667
23 "LAYING" "fBodyAccJerk-mean()-Z" -0.982415511805556
24 "LAYING" "fBodyAccJerk-mean()-Z" -0.981549689583333
25 "LAYING" "fBodyAccJerk-mean()-Z" -0.962632674520548
26 "LAYING" "fBodyAccJerk-mean()-Z" -0.987308252236842
27 "LAYING" "fBodyAccJerk-mean()-Z" -0.988033129054054
28 "LAYING" "fBodyAccJerk-mean()-Z" -0.970251565375
29 "LAYING" "fBodyAccJerk-mean()-Z" -0.992018447826087
30 "LAYING" "fBodyAccJerk-mean()-Z" -0.975632420428571
1 "SITTING" "fBodyAccJerk-mean()-Z" -0.986053092340425
2 "SITTING" "fBodyAccJerk-mean()-Z" -0.985129050217391
3 "SITTING" "fBodyAccJerk-mean()-Z" -0.970845669423077
4 "SITTING" "fBodyAccJerk-mean()-Z" -0.9751549056
5 "SITTING" "fBodyAccJerk-mean()-Z" -0.969501330681818
6 "SITTING" "fBodyAccJerk-mean()-Z" -0.954199785636364
7 "SITTING" "fBodyAccJerk-mean()-Z" -0.968503504791667
8 "SITTING" "fBodyAccJerk-mean()-Z" -0.982995311086956
9 "SITTING" "fBodyAccJerk-mean()-Z" -0.9575269752
10 "SITTING" "fBodyAccJerk-mean()-Z" -0.986056767777778
11 "SITTING" "fBodyAccJerk-mean()-Z" -0.981124861320755
12 "SITTING" "fBodyAccJerk-mean()-Z" -0.975551564117647
13 "SITTING" "fBodyAccJerk-mean()-Z" -0.985261204693878
14 "SITTING" "fBodyAccJerk-mean()-Z" -0.97275196962963
15 "SITTING" "fBodyAccJerk-mean()-Z" -0.984908418474576
16 "SITTING" "fBodyAccJerk-mean()-Z" -0.981178036811594
17 "SITTING" "fBodyAccJerk-mean()-Z" -0.9888280653125
